datasetID	vocabulary	triples
341	http://www.w3.org/1999/xhtml/vocab#	24439
341	http://www.w3.org/2000/01/rdf-schema#	342683
341	http://www.w3.org/2001/	6
341	http://www.w3.org/2002/07/owl#	4144
341	http://www.w3.org/2004/02/skos/core#	1
341	http://xmlns.com/foaf/0.1/	36588
341	legislation.gov.uk	42
341	metalex.eu	1383759
342	http://purl.org/vocab/bio/0.1/	12
342	http://rdfs.org/sioc/ns#	206
342	http://www.w3.org/1999/02/22-rdf-syntax-ns#	166
342	http://www.w3.org/2000/01/rdf-schema#	33
342	http://xmlns.com/foaf/0.1/	625
343	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
343	http://www.w3.org/2000/01/rdf-schema#	2
343	http://xmlns.com/foaf/0.1/	23
344	eagle-i.org	58
344	http://purl.org/dc/terms/	79
344	http://www.w3.org/1999/02/22-rdf-syntax-ns#	172
344	http://www.w3.org/2000/01/rdf-schema#	22
344	http://www.w3.org/2002/07/owl#	22
344	http://xmlns.com/foaf/0.1/	52
344	ifomis.org	56
344	obolibrary.org	51
344	vivoweb.org	10
345	http://usefulinc.com/ns/doap#	1
345	http://webns.net/mvcb/	1
345	http://www.w3.org/1999/02/22-rdf-syntax-ns#	20
345	http://www.w3.org/2000/01/rdf-schema#	4
345	http://www.w3.org/2000/10/swap/pim/contact#	1
345	http://www.w3.org/2003/01/geo/wgs84_pos#	3
345	http://xmlns.com/foaf/0.1/	102
345	http://xmlns.com/wordnet/1.6/	1
345	megginson.com	2
345	web-semantics.org	2
346	http://purl.org/dc/elements/1.1/	3
346	http://webns.net/mvcb/	2
346	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
346	http://xmlns.com/foaf/0.1/	2
347	http://purl.org/dc/elements/1.1/	172
347	http://purl.org/dc/terms/	229
347	http://purl.org/ontology/bibo/	71
347	http://purl.org/vocab/aiiso/schema#	4
347	http://purl.org/vocab/lifecycle/schema#	25
347	http://purl.org/vocab/resourcelist/schema#	137
347	http://rdfs.org/sioc/spec/	72
347	http://rdvocab.info/elements/	20
347	http://www.w3.org/1999/02/22-rdf-syntax-ns#	418
347	http://www.w3.org/2000/01/rdf-schema#	127
347	http://xmlns.com/foaf/0.1/	386
347	talis.com	23
348	http://purl.org/dc/elements/1.1/	48
348	http://purl.org/rss/1.0/	65
348	http://webns.net/mvcb/	1
348	http://www.w3.org/1999/02/22-rdf-syntax-ns#	46
349	http://purl.org/vocab/bio/0.1/	1
349	http://rdfs.org/sioc/ns#	21
349	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
349	http://www.w3.org/2003/01/geo/wgs84_pos#	3
349	http://xmlns.com/foaf/0.1/	32
350	http://purl.org/dc/elements/1.1/	3
350	http://purl.org/vocab/affiliations/0.1/	3
350	http://purl.org/vocab/bio/0.1/	5
350	http://purl.org/vocab/organizations/0.1/	3
350	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
350	http://www.w3.org/2000/01/rdf-schema#	1
350	http://xmlns.com/foaf/0.1/	17
351	http://purl.org/net/scutter/	1
351	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
351	http://www.w3.org/2000/01/rdf-schema#	3
351	http://xmlns.com/foaf/0.1/	31
352	biopax.org	128
352	geospecies.org	3731
352	http://bio2rdf.org/bio2rdf_resource:	1036
352	http://bio2rdf.org/taxon_vocabulary:	14665
352	http://purl.org/dc/terms/	1100
352	http://rdfs.org/ns/void#	1110
352	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4763
352	http://www.w3.org/2000/01/rdf-schema#	3584
352	http://www.w3.org/2002/07/owl#	2072
352	http://www.w3.org/2004/02/skos/core#	7098
352	http://www.w3.org/2007/05/powder-s#	3359
353	andrea-perego.name	1
353	http://purl.org/dc/terms/	60
353	http://www.w3.org/1999/02/22-rdf-syntax-ns#	253
353	http://www.w3.org/2000/01/rdf-schema#	38
353	http://www.w3.org/2002/07/owl#	37
353	http://www.w3.org/2007/05/powder#	3
353	http://www.w3.org/2008/05/skos#	171
353	http://www.w3.org/ns/auth/cert#	5
353	http://www.w3.org/ns/auth/rsa#	3
353	http://xmlns.com/foaf/0.1/	416
353	ontoware.org	135
354	http://purl.org/dc/elements/1.1/	3
354	http://purl.org/dc/terms/	128
354	http://purl.org/rss/1.0/	1
354	http://www.w3.org/1999/02/22-rdf-syntax-ns#	15
354	http://www.w3.org/2000/01/rdf-schema#	2
354	http://xmlns.com/foaf/0.1/	84
354	wojciechpolak.org	64
355	http://purl.org/dc/elements/1.1/	4
355	http://purl.org/vocab/bio/0.1/	3
355	http://purl.org/vocab/relationship/	3
355	http://rdfs.org/sioc/ns#	2
355	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18
355	http://www.w3.org/2000/01/rdf-schema#	4
355	http://www.w3.org/2000/10/swap/pim/contact#	4
355	http://www.w3.org/2001/vcard-rdf/3.0#	3
355	http://www.w3.org/2002/07/owl#	5
355	http://www.w3.org/ns/auth/cert#	10
355	http://xmlns.com/foaf/0.1/	93
356	http://purl.org/dc/terms/	8578
356	http://purl.org/linked-data/cube#	8358
356	http://purl.org/linked-data/sdmx/2009/concept#	2799
356	http://rdfs.org/ns/void#	41
356	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2880
356	http://www.w3.org/2000/01/rdf-schema#	8211
356	http://www.w3.org/2003/01/geo/wgs84_pos#	122
356	http://www.w3.org/2004/02/skos/core#	1224
356	http://www.w3.org/2006/time#	2
356	http://www.w3.org/ns/org#	5
356	http://xmlns.com/foaf/0.1/	2924
356	webfoundation.org	60960
357	data-vocabulary.org	12
357	holygoat.co.uk	423
357	http://open.vocab.org/terms/	94
357	http://purl.org/dc/terms/	1330
357	http://purl.org/NET/semantic-inbox#	2
357	http://purl.org/rss/1.0/	308
357	http://purl.org/stuff/access#	61
357	http://rdfs.org/sioc/ns#	215
357	http://rdfs.org/sioc/types#	45
357	http://www.w3.org/1999/02/22-rdf-syntax-ns#	387
357	http://www.w3.org/1999/xhtml/vocab#	2
357	http://www.w3.org/2000/01/rdf-schema#	257
357	http://www.w3.org/2002/07/owl#	5
357	http://www.w3.org/2004/02/skos/core#	129
357	http://www.w3.org/2006/vcard/ns#	12
357	http://www.w3.org/ns/auth/cert#	3
357	http://www.w3.org/ns/auth/rsa#	3
357	http://xmlns.com/foaf/0.1/	340
357	http://xmlns.com/wot/0.1/	6
357	ogp.me	9
357	ontologi.es	214
357	ramonantonio.net	138
357	schema.org	28
357	sindice.com	19
358	data.gov.uk	1954
358	dbpedia.org	23
358	deri.ie	1517
358	dublincore.org	177
358	eprints.org	8
358	http://creativecommons.org/	2
358	http://open.vocab.org/terms/	3514
358	http://purl.org/dc/elements/1.1/	2
358	http://purl.org/dc/terms/	33396
358	http://purl.org/goodrelations/v1#	72796
358	http://purl.org/linked-data/api/vocab#	23895
358	http://purl.org/linkingyou/	36
358	http://purl.org/NET/c4dm/event.owl#	11171
358	http://purl.org/NET/c4dm/timeline.owl#	10072
358	http://purl.org/net/opmv/types/common#	1666
358	http://purl.org/net/opmv/types/sparql#	2499
358	http://purl.org/openorg/	14254
358	http://purl.org/openorg/space-configuration/	104
358	http://purl.org/openorg/vacancy/	384
358	http://purl.org/prog/	155
358	http://purl.org/vocab/aiiso/schema#	9
358	http://purl.org/void/provenance/ns/	696
358	http://rdfs.org/ns/void#	191
358	http://usefulinc.com/ns/doap#	9996
358	http://vocab.org/transit/terms/	40097
358	http://www.daml.org/2001/09/countries/iso-3166-ont#	2
358	http://www.w3.org/1999/	6
358	http://www.w3.org/1999/02/22-rdf-syntax-ns#	88855
358	http://www.w3.org/2000/01/rdf-schema#	37592
358	http://www.w3.org/2000/10/swap/pim/contact#	1
358	http://www.w3.org/2002/07/owl#	3455
358	http://www.w3.org/2003/01/geo/wgs84_pos#	4961
358	http://www.w3.org/2004/02/skos/core#	7641
358	http://www.w3.org/2006/time#	312
358	http://www.w3.org/2006/vcard/ns#	7
358	http://www.w3.org/ns/dcat#	250
358	http://www.w3.org/ns/org#	1246
358	http://www.w3.org/ns/prov#	1279
358	http://www.w3.org/ns/sparql-service-description#	1666
358	http://xmlns.com/foaf/0.1/	44801
358	ordnancesurvey.co.uk	4372
358	productontology.org	834
358	semanticdesktop.org	6808
358	southampton.ac.uk	259173
359	downlode.org	1714
359	eyrie.org	10616
359	http://purl.org/dc/elements/1.1/	10054
359	http://purl.org/dc/terms/	747
359	http://purl.org/rss/1.0/modules/wiki/	747
359	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3985
359	http://www.w3.org/2000/10/swap/pim/contact#	423
359	http://www.w3.org/2002/07/owl#	36
359	http://www.w3.org/2003/01/geo/wgs84_pos#	1736
359	http://xmlns.com/foaf/0.1/	3245
360	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18
360	http://www.w3.org/2000/01/rdf-schema#	10
360	http://xmlns.com/foaf/0.1/	96
361	http://purl.org/dc/terms/	33
361	http://rdfs.org/ns/void#	9
361	http://www.w3.org/1999/02/22-rdf-syntax-ns#	313077
361	http://www.w3.org/2002/07/owl#	212
361	http://xmlns.com/foaf/0.1/	3
361	lirmm.fr	1234678
362	http://open.vocab.org/terms/	1185
362	http://purl.org/dc/terms/	8785
362	http://rdfs.org/ns/void#	1115
362	http://www.geonames.org/ontology#	3432
362	http://www.w3.org/1999/	1
362	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8868
362	http://www.w3.org/2000/01/rdf-schema#	3460
362	http://www.w3.org/2003/01/geo/wgs84_pos#	1021
362	http://www.w3.org/2006/vcard/ns#	314
362	http://www.w3.org/2007/ont/unit#	631
362	http://www.w3.org/XML/1998/	1
362	http://xmlns.com/foaf/0.1/	9954
362	ontologi.es	11855
363	http://creativecommons.org/ns#	1
363	http://data.semanticweb.org/ns/swc/ontology#	2
363	http://open.vocab.org/terms/	1
363	http://purl.org/dc/elements/1.1/	1
363	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
363	http://www.w3.org/2000/01/rdf-schema#	1
363	http://xmlns.com/foaf/0.1/	24
364	http://purl.org/net/pingback/	1
364	http://purl.org/vocab/relationship/	4
364	http://www.w3.org/1999/02/22-rdf-syntax-ns#	11
364	http://www.w3.org/2000/01/rdf-schema#	4
364	http://www.w3.org/2002/07/owl#	3
364	http://www.w3.org/2003/01/geo/wgs84_pos#	3
364	http://www.w3.org/ns/auth/cert#	4
364	http://xmlns.com/foaf/0.1/	50
364	http://xmlns.com/wot/0.1/	1
365	http://purl.org/dc/elements/1.1/	1
365	http://purl.org/rss/1.0/	1
365	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
365	http://www.w3.org/2000/01/rdf-schema#	1
365	http://xmlns.com/foaf/0.1/	2
365	olivierberger.com	4
366	http://usefulinc.com/ns/	8
366	http://webns.net/mvcb/	4
366	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
366	http://www.w3.org/2000/01/rdf-schema#	4
366	http://xmlns.com/foaf/0.1/	32
367	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
367	http://www.w3.org/2000/01/rdf-schema#	3
367	http://xmlns.com/foaf/0.1/	35
368	http://purl.org/dc/elements/1.1/	1
368	http://purl.org/dc/terms/	7990
368	http://purl.org/net/provenance/ns#	4225
368	http://purl.org/net/provenance/types#	1
368	http://rdfs.org/ns/void#	2151
368	http://usefulinc.com/ns/doap#	6
368	http://www.w3.org/1999/02/22-rdf-syntax-ns#	17070
368	http://www.w3.org/2000/01/rdf-schema#	17083
368	http://www.w3.org/ns/sparql-service-description#	8
368	http://xmlns.com/foaf/0.1/	6327
368	oceandrilling.org	14949
369	europa.eu	7448
369	http://geovocab.org/geometry#	7918
369	http://geovocab.org/spatial#	5009
369	http://purl.org/dc/elements/1.1/	1127
369	http://www.w3.org/1999/02/22-rdf-syntax-ns#	88536
369	http://www.w3.org/2000/01/rdf-schema#	2060
369	http://www.w3.org/2002/07/owl#	7690
369	http://www.w3.org/2003/01/geo/wgs84_pos#	81934
370	http://purl.org/dc/terms/	9
371	http://purl.org/dc/elements/1.1/	11
371	http://purl.org/dc/terms/	5
371	tdwg.org	15
372	dbpedia.org	1
372	gold:	1
372	http://purl.org/dc/terms/	1432
372	http://purl.org/linguistics/gold/	5
372	http://rdfs.org/ns/void#	8
372	http://www.w3.org/1999/02/22-rdf-syntax-ns#	60
372	http://www.w3.org/2000/01/rdf-schema#	2
372	http://www.w3.org/2002/07/owl#	1
372	http://www.w3.org/2004/02/skos/core#	3
372	http://www.w3.org/2006/03/wn/wn20/schema/	200
372	http://xmlns.com/foaf/0.1/	5
372	opengis.net	1
372	http://www.w3.org/2004/02/skos/core#	1
372	wn:	1
373	http://www.w3.org/1999/02/22-rdf-syntax-ns#	487
373	http://www.w3.org/2000/01/rdf-schema#	974
373	http://www.w3.org/2002/07/owl#	120
373	http://xmlns.com/foaf/0.1/	487
373	linkedopendata.gr	2574
374	http://geovocab.org/geometry#	170
374	http://geovocab.org/spatial#	169
374	http://purl.org/dc/terms/	350
374	http://purl.org/ontology/bibo/	1
374	http://purl.org/stuff/rev#	1
374	http://purl.org/vocab/frbr/core#	1
374	http://purl.org/vocab/vann/	2
374	http://purl.org/vocommons/voaf#	4
374	http://www.w3.org/1999/02/22-rdf-syntax-ns#	773
374	http://www.w3.org/2000/01/rdf-schema#	7428
374	http://www.w3.org/2002/07/owl#	615
374	http://www.w3.org/2003/01/geo/wgs84_pos#	338
374	http://www.w3.org/2004/02/skos/core#	6
374	http://xmlns.com/foaf/0.1/	379
374	linkedgeodata.org	7762
374	opengis.net	1
375	http://purl.org/dc/terms/	1
375	http://webns.net/mvcb/	2
375	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
375	http://www.w3.org/2000/01/rdf-schema#	3
375	http://xmlns.com/foaf/0.1/	25
375	perceive.net	2
376	http://rdfs.org/sioc/ns#	13
376	http://www.w3.org/1999/02/22-rdf-syntax-ns#	20
376	http://www.w3.org/2000/01/rdf-schema#	4
376	http://xmlns.com/foaf/0.1/	67
377	http://gadm.geovocab.org/igov#	28
377	http://gadm.geovocab.org/ontology#	15036
377	http://geovocab.org/geometry#	14382
377	http://geovocab.org/spatial#	13139
377	http://purl.org/dc/dcmitype/	21217
377	http://purl.org/dc/terms/	63651
377	http://www.w3.org/1999/02/22-rdf-syntax-ns#	27888
377	http://www.w3.org/2000/01/rdf-schema#	6278
377	http://www.w3.org/2002/07/owl#	937
377	http://www.w3.org/2003/01/geo/wgs84_pos#	1508
377	http://xmlns.com/foaf/0.1/	21217
378	europeana.eu	1200
378	http://creativecommons.org/ns#	100
378	http://purl.org/dc/elements/1.1/	500
378	http://purl.org/dc/terms/	3097
378	http://www.w3.org/1999/02/22-rdf-syntax-ns#	400
378	http://www.w3.org/1999/xhtml/vocab#	100
378	http://xmlns.com/foaf/0.1/	300
378	openarchives.org	500
379	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
379	http://www.w3.org/2000/01/rdf-schema#	3
379	http://xmlns.com/foaf/0.1/	35
380	http://purl.org/ontology/mo/	10
380	http://purl.org/vocab/bio/0.1/	3
380	http://rdfs.org/sioc/ns#	2
380	http://www.w3.org/1999/02/22-rdf-syntax-ns#	199
380	http://www.w3.org/ns/auth/cert#	8
380	http://xmlns.com/foaf/0.1/	94
380	http://xmlns.com/wot/0.1/	4
381	http://rdfs.org/sioc/ns#	9
381	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
381	http://xmlns.com/foaf/0.1/	24
382	britishmuseum.org	201
382	erlangen-crm.org	22
382	foafrealm.org	1
382	http://purl.org/dc/elements/1.1/	6
382	http://purl.org/dc/terms/	4
382	http://www.w3.org/1999/02/22-rdf-syntax-ns#	100
382	http://www.w3.org/2000/01/rdf-schema#	40
382	http://www.w3.org/2002/07/owl#	1
382	http://www.w3.org/2004/02/skos/core#	321
382	http://xmlns.com/foaf/0.1/	11
382	semantic-web.at	4
383	http://purl.org/dc/elements/1.1/	540
383	http://purl.org/dc/terms/	618
383	http://purl.org/ontology/bibo/	79
383	http://purl.org/vocab/aiiso/schema#	616
383	http://purl.org/vocab/resourcelist/schema#	2786
383	http://rdfs.org/sioc/spec/	576
383	http://rdvocab.info/elements/	22
383	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1662
383	http://www.w3.org/2000/01/rdf-schema#	498
383	http://xmlns.com/foaf/0.1/	1171
383	talis.com	243
384	biopax.org	2
384	http://bio2rdf.org/bio2rdf_resource:	218
384	http://bio2rdf.org/ctd_vocabulary:	162
384	http://bio2rdf.org/omim_vocabulary:	17060
384	http://purl.org/dc/terms/	350
384	http://rdfs.org/ns/void#	219
384	http://www.w3.org/1999/02/22-rdf-syntax-ns#	243
384	http://www.w3.org/2000/01/rdf-schema#	452
384	http://www.w3.org/2002/07/owl#	436
385	http://bio2rdf.org/bio2rdf_resource:	134
385	http://bio2rdf.org/ctd_vocabulary:	250
385	http://bio2rdf.org/mesh_vocabulary:	4524
385	http://purl.org/dc/terms/	143
385	http://rdfs.org/ns/void#	105
385	http://www.w3.org/1999/02/22-rdf-syntax-ns#	134
385	http://www.w3.org/2000/01/rdf-schema#	143
385	http://www.w3.org/2002/07/owl#	141
386	biopax.org	2
386	ctd_vocabulary:	12
386	http://purl.org/dc/terms/	121
386	http://rdfs.org/ns/void#	1
386	http://www.w3.org/1999/02/22-rdf-syntax-ns#	12
386	http://www.w3.org/2000/01/rdf-schema#	12
386	http://www.w3.org/2002/07/owl#	120
387	http://bio2rdf.org/bio2rdf_resource:	151
387	http://bio2rdf.org/hgnc_vocabulary:	3989
387	http://purl.org/dc/terms/	301
387	http://rdfs.org/ns/void#	150
387	http://www.w3.org/1999/02/22-rdf-syntax-ns#	150
387	http://www.w3.org/2000/01/rdf-schema#	150
387	http://www.w3.org/2002/07/owl#	151
388	bibleontology.com	8230
388	edu.ac.kr	1
388	http://purl.org/dc/terms/	67
388	http://purl.org/vocab/frbr/core#	26
388	http://purl.org/vocab/frbr/extended#	128
388	http://www.geonames.org/ontology#	34
388	http://www.w3.org/1999/02/22-rdf-syntax-ns#	734
388	http://www.w3.org/2000/01/rdf-schema#	1210
388	http://www.w3.org/2002/07/owl#	270
388	http://www.w3.org/2003/01/geo/wgs84_pos#	18
388	http://www.w3.org/2004/02/skos/core#	595
388	http://www.w3.org/2008/05/skos-xl#	7
388	http://xmlns.com/foaf/0.1/	658
388	topbraid.org	1
388	topbraidcomposer.org	6
389	http://purl.org/dc/elements/1.1/	34
389	http://purl.org/rss/1.0/modules/event/	66
389	http://www.w3.org/1999/02/22-rdf-syntax-ns#	70
389	http://www.w3.org/2000/01/rdf-schema#	9
389	http://www.w3.org/2002/07/owl#	9
389	http://xmlns.com/foaf/0.1/	316
389	http://xmlns.com/wot/0.1/	2
390	archiveshub.ac.uk	31917
390	erlangen-crm.org	6
390	http://purl.org/dc/dcmitype/	192
390	http://purl.org/dc/elements/1.1/	1
390	http://purl.org/dc/terms/	14281
390	http://purl.org/NET/c4dm/event.owl#	3724
390	http://purl.org/NET/c4dm/timeline.owl#	2
390	http://purl.org/ontology/bibo/	245
390	http://purl.org/stuff/rev#	1
390	http://purl.org/vocab/bio/0.1/	8
390	http://purl.org/vocab/frbr/core#	2
390	http://purl.org/vocab/vann/	2
390	http://purl.org/vocommons/voaf#	17
390	http://rdfs.org/ns/void#	16
390	http://usefulinc.com/ns/doap#	3
390	http://www.daml.org/2001/10/html/airport-ont#	2
390	http://www.geonames.org/ontology#	36
390	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5419
390	http://www.w3.org/2000/01/rdf-schema#	13251
390	http://www.w3.org/2002/07/owl#	25
390	http://www.w3.org/2003/01/geo/wgs84_pos#	15
390	http://www.w3.org/2003/06/sw-vocab-status/ns#	72
390	http://www.w3.org/2004/02/skos/core#	3845
390	http://www.w3.org/2006/time#	3
390	http://xmlns.com/foaf/0.1/	7048
390	http://xmlns.com/wordnet/1.6/	1
390	linkedevents.org	1370
390	openarchives.org	4590
390	ordnancesurvey.co.uk	36
390	ox.ac.uk	12
391	http://purl.org/dc/elements/1.1/	3
391	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
391	http://www.w3.org/2000/01/rdf-schema#	1
391	http://www.w3.org/2002/07/owl#	3
391	http://xmlns.com/foaf/0.1/	17
391	semanlink.net	5
392	http://purl.org/dc/elements/1.1/	1
392	http://purl.org/dc/terms/	19
392	http://purl.org/ontology/bibo/	2
392	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
392	http://xmlns.com/foaf/0.1/	4
392	openarchives.org	1
392	semanlink.net	5
393	data.gov.uk	4
393	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
393	http://www.w3.org/2000/01/rdf-schema#	1
393	http://www.w3.org/2002/07/owl#	1
393	http://www.w3.org/2003/01/geo/wgs84_pos#	2
393	ordnancesurvey.co.uk	8
394	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
394	http://www.w3.org/2003/01/geo/wgs84_pos#	3
394	http://xmlns.com/foaf/0.1/	7
394	http://xmlns.com/wot/0.1/	4
395	http://purl.org/vocab/bio/0.1/	33
395	http://rdfs.org/sioc/ns#	294
395	http://www.w3.org/1999/02/22-rdf-syntax-ns#	141
395	http://www.w3.org/2000/01/rdf-schema#	44
395	http://xmlns.com/foaf/0.1/	647
396	http://purl.org/dc/elements/1.1/	2141
396	http://purl.org/dc/terms/	2551
396	http://purl.org/ontology/bibo/	603
396	http://purl.org/vocab/aiiso/schema#	11117
396	http://purl.org/vocab/lifecycle/schema#	29
396	http://purl.org/vocab/resourcelist/schema#	7290
396	http://rdfs.org/sioc/spec/	687
396	http://rdvocab.info/elements/	140
396	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8790
396	http://www.w3.org/2000/01/rdf-schema#	1889
396	http://xmlns.com/foaf/0.1/	4978
396	talis.com	273
397	eyrie.org	10
397	http://purl.org/dc/elements/1.1/	125
397	http://purl.org/rss/1.0/	89
397	http://purl.org/rss/1.0/modules/syndication/	3
397	http://purl.org/vocab/bio/0.1/	6
397	http://purl.org/vocab/relationship/	4
397	http://web.resource.org/cc/	1
397	http://webns.net/mvcb/	1
397	http://www.w3.org/1999/02/22-rdf-syntax-ns#	142
397	http://www.w3.org/2000/01/rdf-schema#	16
397	http://www.w3.org/2002/07/owl#	5
397	http://www.w3.org/2003/01/geo/wgs84_pos#	3
397	http://xmlns.com/foaf/0.1/	261
397	http://xmlns.com/wordnet/1.6/	1
397	http://xmlns.com/wot/0.1/	110
397	kanzaki.com	31
398	grauhirn.org	1
398	http://purl.org/dc/elements/1.1/	3
398	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	3
398	http://www.w3.org/1999/02/22-rdf-syntax-ns#	22
398	http://www.w3.org/2000/10/swap/pim/contact#	1
398	http://www.w3.org/2003/01/geo/wgs84_pos#	3
398	http://xmlns.com/foaf/0.1/	85
399	http://purl.org/vocab/bio/0.1/	9
399	http://rdfs.org/sioc/ns#	483
399	http://www.w3.org/1999/02/22-rdf-syntax-ns#	69
399	http://www.w3.org/2000/01/rdf-schema#	9
399	http://www.w3.org/2003/01/geo/wgs84_pos#	9
399	http://xmlns.com/foaf/0.1/	387
400	http://purl.org/dc/elements/1.1/	2593
400	http://purl.org/dc/terms/	3710
400	http://purl.org/ontology/bibo/	1320
400	http://purl.org/vocab/aiiso/schema#	2761
400	http://purl.org/vocab/lifecycle/schema#	27
400	http://purl.org/vocab/resourcelist/schema#	2972
400	http://rdfs.org/sioc/ns#	20
400	http://rdfs.org/sioc/spec/	1418
400	http://rdvocab.info/elements/	64
400	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7337
400	http://www.w3.org/2000/01/rdf-schema#	2529
400	http://xmlns.com/foaf/0.1/	6750
400	talis.com	382
401	http://purl.org/dc/elements/1.1/	3
401	http://usefulinc.com/ns/	2
401	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
401	http://www.w3.org/2000/01/rdf-schema#	1
401	http://xmlns.com/foaf/0.1/	17
402	http://purl.org/dc/elements/1.1/	3307
402	http://purl.org/dc/terms/	4136
402	http://purl.org/ontology/bibo/	931
402	http://purl.org/vocab/resourcelist/schema#	1196
